,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
73,2032,journal-article,168,137,137,103,5,4,4,4,5,5,5,1,5,5,0,132,0,137,137,137,137,137,103,0,5,5,4,4,4,4,4,4,5,5,5,5,5,5,1,1,5,5,5,5,0,0,52,68,0,0,0,0,0,0,0,0,0,44,0,0,168,168,0,0,0,0,0,0,0,0,1,107,0,168,168,168
74,2031,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75,2031,journal-article,36,36,36,11,1,0,0,0,1,36,36,0,36,36,1,36,0,36,36,36,36,36,9,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,11,0,0,36,36,2,0,0,0,36,0,36,36,1,34,0,36,36,36
76,2030,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,2030,journal-article,7,6,6,1,0,0,0,0,0,6,6,1,6,6,0,6,1,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,7,7,0,0,0,0,7,0,7,7,0,7,5,7,7,7
78,2030,proceedings-article,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
79,2029,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80,2029,journal-article,12,12,12,11,4,4,4,4,4,6,6,1,6,6,1,12,3,12,12,12,12,12,0,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,1,1,1,1,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,12,12,11,0,0,0,5,1,5,5,2,9,6,12,12,12
81,2029,journal-issue,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
82,2028,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83,2028,journal-article,4,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,4,4,3,0,0,0,4,0,4,4,1,3,0,4,4,4
84,2028,monograph,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2027,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
86,2027,journal-article,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,2,1,1,0,2,2,2
87,2026,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
88,2026,journal-article,3,3,3,3,1,0,0,0,1,3,3,2,3,3,0,3,1,3,3,3,3,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,1,3,3,0,2,1,3,3,3
89,2025,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90,2025,dataset,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
91,2025,journal-article,50,48,48,17,24,13,13,8,24,48,48,6,48,48,1,46,12,48,48,48,48,48,14,0,24,24,13,13,13,13,8,8,24,24,0,0,0,0,6,6,0,0,0,0,0,0,19,23,1,3,0,0,0,0,0,0,0,44,0,0,50,50,3,0,0,0,50,0,50,50,1,31,11,50,50,50
92,2024,book,4,4,4,0,1,1,1,1,1,3,3,1,3,3,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,4,4,0,0,4,4,0,0,4,4,4,4,0,2,0,2,3,0,3,3,0,0,0,0,0,0
93,2024,book-chapter,173,101,101,14,3,3,3,3,3,54,54,1,54,54,0,101,3,101,0,101,0,101,4,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,10,0,0,0,109,0,109,109,0,0,47,173,0,173
94,2024,book-section,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
95,2024,edited-book,14,12,4,0,0,0,0,0,0,10,10,0,10,10,0,12,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,12,0,0,0,12,12,0,0,12,12,0,0,12,12,14,14,0,0,0,0,10,0,10,10,0,0,0,0,0,0
96,2024,grant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2024,journal-article,886,739,739,344,357,315,315,308,357,723,723,325,723,723,91,731,351,739,739,739,739,739,42,0,47,67,20,31,20,31,308,308,47,67,0,0,0,0,24,26,0,0,0,0,14,17,110,610,26,26,0,0,0,0,0,0,0,262,0,0,886,886,324,335,0,335,879,339,879,879,107,757,349,886,886,886
98,2024,journal-issue,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,2,2
99,2024,monograph,19,18,18,0,2,2,2,2,2,17,17,1,17,17,0,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,2,0,2,17,0,17,17,0,0,0,1,1,1
100,2024,other,9,9,9,0,0,0,0,0,0,1,1,0,1,1,0,7,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,2,9,0,9
101,2023,book,3065,1328,1328,37,23,20,20,20,23,528,528,57,528,528,18,1265,1,1205,470,1205,470,1214,13,0,11,11,8,8,8,8,20,20,11,11,34,34,34,34,8,8,34,34,34,34,8,8,1265,0,1,1,506,506,3,3,506,506,3,3,506,506,3065,3065,59,26,1,26,1541,196,1544,1541,82,0,4,1313,1312,1313
102,2023,book-chapter,76020,18190,18189,7132,4849,4313,4356,4181,4849,12414,12414,517,12414,12414,122,17501,8261,16760,123,16760,123,18169,5955,2,4761,4766,4232,4236,4275,4279,4181,4181,4761,4766,273,276,273,276,289,289,273,276,273,276,21,21,17501,0,12,15,0,0,0,0,0,0,8,75,0,0,76020,76020,6008,2410,8,2410,57105,5803,57191,57105,353,0,31210,76020,11751,76020
103,2023,book-part,110,39,39,0,1,1,1,1,1,1,1,1,1,1,0,39,0,39,0,39,0,39,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,110,0,110
104,2023,book-section,237,78,0,0,0,0,0,0,0,16,16,0,16,16,0,78,0,75,0,75,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,0,0,0,0,51,0,51,51,0,0,93,237,0,237
105,2023,component,5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5504,5504,0,2,0,2,2466,1,2841,2466,10,0,0,0,0,0
106,2023,database,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0
107,2023,dataset,1404,8,8,0,0,0,0,0,0,0,7,0,7,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,1404,0,154,1,154,942,215,950,942,1,0,0,1404,0,1404
108,2023,edited-book,2688,524,101,64,5,5,5,5,5,101,101,2,101,101,6,522,0,499,11,499,11,499,5,0,3,3,3,3,3,3,5,5,3,3,17,23,17,23,2,2,17,23,17,23,3,3,522,0,0,0,462,462,0,0,462,462,0,4,462,462,2688,2688,461,80,0,80,1066,60,1112,1066,15,0,36,436,398,436
109,2023,grant,2250,93,93,3,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2023,journal-article,473987,102930,102926,76968,72019,67198,67336,65777,72019,100956,100956,42145,100956,100956,7733,101954,82160,102541,102365,102541,102365,102895,68510,27,59079,59325,54751,54894,54875,55019,65777,65777,59079,59325,46,170,46,175,2203,3241,45,175,46,170,388,751,1733,97691,428,845,0,0,0,0,0,0,5,79321,0,0,473987,473987,150697,117664,1025,117664,455753,222735,456348,455753,25411,443891,344140,473987,472526,473987
111,2023,journal-issue,4390,517,517,144,0,0,0,0,0,1,1,0,1,1,0,512,0,486,486,486,486,516,144,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,70,150,0,0,0,0,0,0,0,0,2,34,0,0,4390,4390,0,0,0,0,2,1,2,2,3,3255,0,4390,4313,4390
112,2023,monograph,2449,575,575,200,15,15,15,15,15,419,419,11,419,419,9,527,0,6,3,6,3,6,50,0,1,2,1,1,1,1,15,15,1,2,3,6,3,6,2,2,3,6,3,6,2,2,527,0,0,0,4,4,1,1,4,4,1,1,4,4,2449,2449,579,106,9,106,2033,217,2066,2033,29,0,81,103,103,103
113,2023,other,3067,330,330,0,0,0,0,0,0,48,48,0,48,48,0,330,0,106,0,106,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,3067,3067,13,40,0,40,529,8,529,529,1,0,723,3067,1154,3067
114,2023,peer-review,3263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3263,3263,0,73,11,73,1778,398,1778,1778,0,0,0,0,0,0
115,2023,posted-content,19249,344,344,337,15,13,13,13,15,344,344,54,344,344,10,341,13,15,1,15,1,15,1,0,6,6,6,6,6,6,13,13,6,6,0,4,0,4,2,8,0,4,0,4,4,4,341,0,10,10,15,15,1,1,15,15,1,1,15,15,19249,19249,18143,8743,66,8743,19192,9468,19194,19192,97,0,9228,0,0,0
116,2023,proceedings,54,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,54,54,0,0,0,0,0,0,0,0,0,0,0,3,3,3
117,2023,proceedings-article,8933,80,80,9,1,1,1,1,1,80,80,0,80,80,0,80,0,10,0,10,0,80,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8933,8933,319,4082,5,4082,8862,324,8864,8862,17,0,5181,8933,1692,8933
118,2023,reference-book,300,9,9,0,0,0,0,0,0,1,1,0,1,1,1,9,0,9,1,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,7,0,0,7,7,0,0,7,7,300,300,4,0,0,0,284,0,284,284,1,0,0,5,5,5
119,2023,reference-entry,991,187,187,2,1,0,0,0,1,7,7,0,7,7,0,187,0,1,0,1,0,186,0,0,1,1,0,0,0,0,0,0,1,1,5,5,5,5,0,0,5,5,5,5,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,991,991,131,0,0,0,802,28,802,802,0,0,188,991,0,991
120,2023,report,1064,65,65,38,13,13,13,13,13,24,24,7,24,24,6,64,3,26,25,26,25,26,27,0,2,2,2,2,2,2,13,13,2,2,2,3,2,3,0,0,1,3,2,3,1,2,64,0,0,0,2,2,1,1,2,2,1,1,2,2,1064,1064,328,190,33,190,840,199,873,840,19,0,31,100,100,100
121,2023,report-component,469,3,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,469,469,436,0,0,0,31,29,34,31,2,0,0,469,465,469
122,2022,,286,266,0,46,6,6,6,6,6,71,71,17,71,71,4,266,0,1,0,1,0,1,46,0,1,1,1,1,1,1,6,6,1,1,5,5,5,5,4,4,5,5,5,5,2,2,266,0,0,0,1,1,0,0,1,1,0,0,1,1,286,0,0,5,0,5,85,19,85,85,7,0,0,0,0,0
123,2022,book,50763,40682,40678,11446,1072,858,861,839,1072,22492,22677,1633,22677,22492,3273,39791,191,37391,6572,37391,6572,37457,5860,0,374,380,288,291,289,292,837,837,374,380,772,826,957,827,382,391,753,827,772,826,340,384,39791,0,70,70,28836,28836,29,29,28836,28836,29,550,28836,28836,50763,50763,6608,816,2,816,27023,1806,28214,27023,5189,0,379,12245,11814,12245
124,2022,book-chapter,975003,747701,747684,254580,149926,136413,136864,131770,149926,507972,508254,67523,508254,507972,18474,729960,183699,701017,110014,701017,110014,747248,199785,0,121786,121811,110437,110456,110819,110838,131764,131764,121786,121811,2666,3148,2948,3148,20350,20923,2657,3148,2666,3148,1577,1938,729960,0,622,1035,0,0,0,0,0,0,614,8792,0,0,975003,975003,70552,33384,29,33384,693278,67192,698231,693278,29131,0,304104,975003,199509,975003
125,2022,book-part,1591,1414,1414,173,84,80,80,80,84,122,122,39,122,122,6,1408,50,1414,7,1414,7,1414,97,0,15,15,14,14,14,14,21,21,15,15,29,30,29,30,5,5,29,30,29,30,5,5,1408,0,2,2,0,0,0,0,0,0,2,7,0,0,1591,1591,76,70,62,70,105,34,105,105,3,0,148,1591,18,1591
126,2022,book-section,1196,797,0,5,22,18,18,18,22,220,220,3,220,220,0,797,13,780,0,780,0,797,5,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,1196,0,25,0,25,339,3,339,339,1,0,589,1196,0,1196
127,2022,component,45762,2118,2118,610,1,0,0,0,1,6,40,0,40,6,3,2110,1,1940,1494,1940,1494,2118,610,0,1,1,0,0,0,0,0,0,1,1,1,0,33,0,0,0,0,0,1,0,0,0,2110,0,1,1,1940,1940,1494,1494,1940,1940,1494,1494,2118,2118,45762,45762,0,16,1,16,28175,2,42029,28175,118,0,0,0,0,0
128,2022,database,30,13,0,7,0,0,0,0,0,12,12,2,12,12,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,5,0,5,28,2,29,28,1,0,0,0,0,0
129,2022,dataset,399793,396381,396379,2512,382982,380675,380687,380598,382982,388557,388559,374554,388559,388557,122,395873,23,41,16,41,16,396378,2512,0,12,19,10,11,10,11,380587,380588,12,19,44,47,46,47,370029,370029,43,47,44,47,8,8,395873,0,2,2,0,0,0,0,0,0,16,16,0,0,399793,399793,0,383984,19,383984,390925,5034,394120,390925,169,0,55,399793,0,399793
130,2022,edited-book,10529,4581,606,2392,347,297,299,293,347,2450,2452,124,2452,2450,122,4571,43,4202,66,4202,66,4206,1332,0,43,48,35,38,35,38,293,293,43,48,95,110,96,110,28,30,91,110,95,110,27,29,4571,0,8,8,3923,3923,1,1,3923,3923,1,17,3924,3924,10529,10529,3135,546,0,546,5535,445,5699,5535,284,0,283,1398,1252,1398
131,2022,grant,5022,749,749,45,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2022,journal-article,5159239,4271227,4270505,3203015,2980296,2756662,2761677,2710188,2980296,4075919,4076518,1847462,4076598,4075919,983709,4241510,2668522,4148659,4143216,4148659,4143216,4270470,1400925,1411,1942593,1951109,1784394,1788345,1787670,1791652,2707924,2708129,1942593,1951109,4851,9917,5435,10444,207161,330542,4768,10485,4851,9917,32904,62581,765800,3306005,31725,130742,0,0,0,0,0,0,2170,1206527,0,0,5159239,5159239,2283818,1266250,6216,1266250,4841276,2003314,4923372,4841276,1276753,4039682,3124860,5159239,5099281,5159239
133,2022,journal-issue,67093,51143,51143,3005,114,96,96,95,114,209,209,41,209,209,383,50488,19,45332,45313,45332,45313,51138,3005,0,112,112,94,94,94,94,95,95,112,112,193,193,193,193,31,31,193,193,193,193,15,17,21797,3243,10,10,0,0,0,0,0,0,31,3668,0,0,67093,67093,0,2,0,2,25,11,27,25,609,37230,23,67093,65505,67093
134,2022,monograph,27469,22090,22087,10710,1786,1501,1502,1471,1786,18864,18906,1442,18906,18864,1980,21558,836,1428,1170,1428,1170,1577,5398,0,587,593,501,504,501,504,1465,1465,587,593,95,140,137,140,192,194,93,140,95,140,237,285,21558,0,23,23,237,237,11,11,237,237,11,200,238,238,27469,27469,7310,1441,14,1441,23222,2048,24070,23222,2768,0,1206,1600,1546,1600
135,2022,other,48668,38024,38024,7222,483,403,409,398,483,14510,14510,758,14510,14510,559,37220,11324,7921,6476,7921,6476,38013,3289,0,149,149,112,112,112,112,398,398,149,149,174,179,174,179,442,442,174,179,174,179,52,57,37220,0,10,15,0,0,0,0,0,0,66,2214,0,0,48668,48668,3953,541,0,541,17732,422,17765,17732,833,0,17216,48668,9948,48668
136,2022,peer-review,85027,64849,64849,20168,12765,11681,11704,11392,12765,29769,29769,4755,29769,29769,64,62973,0,3,3,3,3,3,20168,0,9912,9919,9059,9060,9082,9083,9377,9476,9912,9919,39,39,39,39,2,3,39,39,39,39,2,2,62973,0,0,0,3,3,3,3,3,3,3,3,3,3,85027,85027,0,4188,3360,4188,38097,6314,38098,38097,114,0,0,0,0,0
137,2022,posted-content,231917,213978,213978,202559,148920,141181,141350,139562,148920,213571,213574,115621,213574,213571,12264,209200,53863,36247,88,36247,88,36252,2179,85,61898,61986,59096,59115,59193,59212,139310,139310,61898,61986,9,650,11,665,690,1605,8,665,9,650,325,438,209200,0,582,875,36247,36247,88,88,36247,36247,88,88,36252,36252,231917,231917,217580,95506,748,95506,231530,125704,231557,231530,18207,0,74320,0,0,0
138,2022,proceedings,4317,2424,2424,241,44,39,39,39,44,73,73,28,73,73,35,2335,0,188,152,188,152,250,240,0,44,44,39,39,39,39,39,39,44,44,73,73,73,73,28,28,73,73,73,73,14,15,2335,0,0,0,41,41,5,5,41,41,5,52,43,43,4317,4317,1,0,0,0,0,0,0,0,47,0,0,245,245,245
139,2022,proceedings-article,405925,263378,263378,170603,178281,160875,161333,155398,178281,256178,256179,13038,256179,256178,12553,251117,101866,39364,32896,39364,32896,263261,146285,0,29428,30997,25006,25933,25076,26018,155359,155360,29428,30997,70,654,71,654,4642,4693,69,654,70,654,544,717,251117,0,861,929,0,0,0,0,0,0,331,19156,0,0,405925,405925,36858,240493,160,240493,392032,13959,392052,392032,27947,0,219408,405925,55740,405925
140,2022,reference-book,1320,1112,1112,45,5,2,2,2,5,394,397,23,397,394,40,1112,5,1091,12,1091,12,1091,17,0,4,4,2,2,2,2,2,2,4,4,39,39,42,39,19,19,39,39,39,39,10,10,1112,0,4,4,1071,1071,3,3,1071,1071,3,3,1071,1071,1320,1320,44,2,0,2,503,7,515,503,53,0,3,30,30,30
141,2022,reference-entry,14866,13495,13495,4085,30,23,23,23,30,10986,11015,60,11015,10986,139,13347,1524,38,17,38,17,13491,1745,0,29,29,23,23,23,23,23,23,29,29,34,53,63,53,30,30,34,53,34,53,12,14,13347,0,8,8,0,0,0,0,0,0,17,17,0,0,14866,14866,2432,1,0,1,11741,36,12235,11741,195,0,2484,14866,0,14866
142,2022,report,20179,16752,16752,7247,3041,2557,2557,2452,3041,12878,12931,2386,12931,12878,597,16473,165,1379,183,1379,183,1408,3290,2,21,72,19,24,19,24,2305,2318,21,72,34,71,85,74,66,74,31,74,34,71,32,51,16473,0,15,16,1237,1237,41,41,1237,1237,41,58,1237,1237,20179,20179,5077,3991,297,3991,15725,3449,16557,15725,942,0,330,346,346,346
143,2022,report-component,997,536,20,517,0,0,0,0,0,8,11,5,11,8,1,536,0,534,534,534,534,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,17,0,0,997,997,896,0,0,0,90,78,105,90,4,0,4,997,990,997
144,2022,report-series,745,728,728,562,84,62,62,61,84,369,369,101,369,369,48,721,61,632,632,632,632,726,461,0,0,0,0,0,0,0,21,43,0,0,0,0,0,0,1,1,0,0,0,0,2,2,721,0,2,2,0,0,0,0,0,0,0,100,0,0,745,745,116,89,64,89,384,100,385,384,70,0,67,745,745,745
145,2021,,344,344,0,51,3,3,3,3,3,137,138,32,138,137,6,344,0,0,0,0,0,0,51,0,0,0,0,0,0,0,3,3,0,0,2,2,3,2,3,3,2,2,2,2,2,2,344,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,11,0,11,135,49,136,135,4,0,0,0,0,0
146,2021,book,59842,56452,56439,15282,2210,1665,1673,1631,2210,34488,35250,6509,35250,34488,11619,56377,637,49069,9727,49069,9727,49096,7088,2,1619,1623,1200,1204,1207,1211,1631,1631,1619,1623,4660,4857,5419,4865,4990,5077,4338,4865,4660,4857,796,1196,56377,0,489,489,37615,37615,156,156,37615,37615,157,1155,37615,37615,59842,59842,9172,631,0,631,31713,1851,33589,31713,13805,0,254,11773,11244,11773
