,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
2588,1829,book,62,61,61,0,0,0,0,0,0,43,43,0,43,43,11,61,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,3,4,3,4,0,5,61,0,0,0,40,40,0,0,40,40,0,0,40,40,62,62,0,0,0,0,40,0,40,40,15,0,0,0,0,0
2589,1829,book-chapter,1106,1062,1062,18,0,0,0,0,0,120,120,0,120,120,3,1062,0,993,0,993,0,1025,18,0,0,0,0,0,0,0,0,0,0,0,18,22,18,22,0,0,18,22,18,22,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1106,0,0,0,0,103,0,103,103,8,0,0,1106,0,1106
2590,1829,edited-book,7,4,4,0,0,0,0,0,0,3,3,0,3,3,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,4,4,0,0,4,4,7,7,0,0,0,0,5,0,5,5,0,0,0,0,0,0
2591,1829,journal-article,2895,2887,2887,104,161,45,46,33,161,1286,1286,11,1286,1286,289,2887,2,2887,2887,2887,2887,2887,45,0,150,150,41,41,42,42,33,33,150,150,85,85,85,85,11,11,85,85,85,85,89,143,338,1156,0,0,0,0,0,0,0,0,0,1423,0,0,2895,2895,59,30,0,30,1201,0,1201,1201,233,2557,114,2895,2895,2895
2592,1829,journal-issue,57,57,57,1,0,0,0,0,0,0,0,0,0,0,0,57,0,57,57,57,57,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,56,0,57,57,57
2593,1829,monograph,173,173,173,1,0,0,0,0,0,166,166,3,166,166,79,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,3,3,0,5,1,5,5,41,173,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,165,0,172,165,75,0,0,0,0,0
2594,1828,book,94,94,94,2,0,0,0,0,0,74,74,0,74,74,12,94,0,65,0,65,0,65,2,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,6,6,6,6,1,4,94,0,0,0,65,65,0,0,65,65,0,0,65,65,94,94,0,0,0,0,68,0,68,68,14,0,0,0,0,0
2595,1828,book-chapter,1599,1547,1547,44,0,0,0,0,0,172,172,0,172,172,8,1546,0,1487,0,1487,0,1487,44,0,0,0,0,0,0,0,0,0,0,0,8,15,8,15,0,0,8,15,8,15,3,5,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,1599,0,0,0,0,164,0,164,164,8,0,0,1599,0,1599
2596,1828,edited-book,9,8,6,0,0,0,0,0,0,6,6,0,6,6,0,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,0,8,8,0,0,8,8,9,9,0,0,0,0,7,0,7,7,1,0,0,0,0,0
2597,1828,journal-article,2944,2941,2941,75,178,50,52,42,178,1317,1317,12,1317,1317,286,2941,9,2941,2941,2941,2941,2941,37,0,154,154,42,42,44,44,42,42,154,154,77,79,77,79,12,12,77,79,77,79,95,150,397,1159,0,0,0,0,0,0,0,0,0,1426,0,0,2944,2944,38,43,0,43,1240,0,1240,1240,241,2547,182,2944,2944,2944
2598,1828,journal-issue,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,64,64,0,0,0,0,0,0,0,0,0,64,0,64,64,64
2599,1828,monograph,164,164,164,1,0,0,0,0,0,155,156,2,156,155,87,164,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,2,0,4,0,4,11,44,164,0,0,0,1,1,0,0,1,1,0,0,1,1,164,164,0,0,0,0,155,0,158,155,79,0,0,0,0,0
2600,1827,book,90,90,90,1,0,0,0,0,0,81,81,0,81,81,1,90,0,46,0,46,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,90,0,0,0,46,46,0,0,46,46,0,0,46,46,90,90,0,0,0,0,81,0,81,81,4,0,0,0,0,0
2601,1827,book-chapter,1904,1904,1904,45,0,0,0,0,0,364,364,48,364,364,20,1902,0,1736,0,1736,0,1737,45,0,0,0,0,0,0,0,0,0,0,0,5,225,5,225,48,48,5,225,5,225,14,14,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,1904,0,0,0,0,359,0,359,359,13,0,0,1904,0,1904
2602,1827,edited-book,9,9,6,0,0,0,0,0,0,9,9,0,9,9,1,9,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,8,0,0,8,8,0,0,8,8,9,9,0,0,0,0,9,0,9,9,1,0,0,0,0,0
2603,1827,journal-article,2734,2731,2731,132,204,62,63,56,204,1262,1262,3,1262,1262,259,2730,5,2731,2731,2731,2731,2731,34,0,194,194,59,59,60,60,56,56,194,194,81,84,81,84,3,3,81,84,81,84,45,91,484,991,0,0,0,0,0,0,0,0,0,1266,0,0,2734,2734,98,28,0,28,1181,0,1181,1181,242,2250,159,2734,2734,2734
2604,1827,journal-issue,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,2,0,0,46,46,0,0,0,0,0,0,0,0,0,44,0,46,46,46
2605,1827,monograph,125,125,125,0,1,1,1,1,1,114,115,0,115,114,53,125,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,1,6,32,125,0,0,0,1,1,0,0,1,1,0,0,1,1,125,125,0,0,0,0,113,0,121,113,54,0,0,0,0,0
2606,1826,book,78,78,78,1,0,0,0,0,0,64,64,0,64,64,6,77,0,53,0,53,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,77,0,0,0,53,53,0,0,53,53,0,0,53,53,78,78,0,0,0,0,64,0,64,64,5,0,0,0,0,0
2607,1826,book-chapter,1575,1548,1548,59,0,0,0,0,0,288,288,0,288,288,3,1548,0,1429,1,1429,1,1429,59,0,0,0,0,0,0,0,0,0,0,0,21,169,21,169,0,0,21,169,21,169,1,1,1548,0,0,0,0,0,0,0,0,0,1,1,0,0,1575,1575,0,0,0,0,267,0,267,267,9,0,0,1575,0,1575
2608,1826,edited-book,15,15,14,0,0,0,0,0,0,15,15,0,15,15,0,15,0,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,15,0,0,0,15,15,0,0,15,15,0,0,15,15,15,15,0,0,0,0,15,0,15,15,0,0,0,0,0,0
2609,1826,journal-article,1957,1957,1957,108,143,40,40,27,143,915,915,2,915,915,179,1957,2,1957,1957,1957,1957,1957,28,0,135,135,36,36,36,36,27,27,135,135,53,55,53,55,2,2,53,55,53,55,12,51,209,684,0,0,0,0,0,0,0,0,0,941,0,0,1957,1957,80,27,0,27,864,0,864,864,200,1748,97,1957,1957,1957
2610,1826,journal-issue,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,46,0,48,48,48
2611,1826,monograph,93,93,93,1,0,0,0,0,0,92,92,0,92,92,48,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8,27,93,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,92,0,93,92,40,0,0,0,0,0
2612,1826,other,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2613,1825,book,65,65,65,0,0,0,0,0,0,45,45,0,45,45,2,65,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,65,0,0,0,40,40,0,0,40,40,0,0,40,40,65,65,0,0,0,0,45,0,45,45,5,0,0,0,0,0
2614,1825,book-chapter,1543,1533,1533,19,0,0,0,0,0,47,47,0,47,47,6,1533,0,1530,0,1530,0,1530,19,0,0,0,0,0,0,0,0,0,0,0,7,10,7,10,0,0,7,10,7,10,6,6,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,1543,0,0,0,0,40,0,40,40,0,0,0,1543,0,1543
2615,1825,dataset,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
2616,1825,edited-book,21,19,17,0,0,0,0,0,0,17,17,0,17,17,1,19,0,19,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,19,0,0,19,19,0,0,19,19,21,21,0,0,0,0,18,0,18,18,1,0,0,0,0,0
2617,1825,journal-article,1681,1681,1681,49,113,26,26,23,113,729,729,2,729,729,153,1680,3,1681,1681,1681,1681,1681,21,0,105,105,22,22,22,22,23,23,105,105,34,37,34,37,2,2,34,37,34,37,22,42,308,545,0,0,0,0,0,0,0,0,0,707,0,0,1681,1681,28,29,0,29,695,0,695,695,143,1373,86,1681,1681,1681
2618,1825,journal-issue,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,54,54,0,0,0,0,0,0,0,0,0,53,0,54,54,54
2619,1825,monograph,187,187,187,0,0,0,0,0,0,177,177,1,177,177,85,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,7,1,1,0,7,2,7,6,34,187,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,0,0,0,0,175,0,182,175,83,0,0,0,0,0
2620,1824,book,64,64,64,1,0,0,0,0,0,52,52,0,52,52,11,64,0,31,0,31,0,31,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,5,0,0,2,5,2,5,1,6,64,0,0,0,31,31,0,0,31,31,0,0,31,31,64,64,0,0,0,0,50,0,50,50,11,0,0,0,0,0
2621,1824,book-chapter,1251,1171,1171,23,0,0,0,0,0,114,114,0,114,114,12,1169,0,1104,0,1104,0,1133,23,0,0,0,0,0,0,0,0,0,0,0,9,16,9,16,0,0,9,16,9,16,7,10,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,1251,0,0,0,0,105,0,105,105,6,0,0,1251,0,1251
2622,1824,edited-book,11,8,7,0,0,0,0,0,0,6,6,0,6,6,1,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,0,8,8,0,0,8,8,11,11,0,0,0,0,8,0,8,8,2,0,0,0,0,0
2623,1824,journal-article,1739,1739,1739,73,98,25,27,23,98,669,669,2,669,669,253,1738,4,1739,1739,1739,1739,1739,30,0,87,87,23,23,25,25,23,23,87,87,43,43,43,43,2,2,43,43,43,43,8,37,426,481,1,1,0,0,0,0,0,0,0,811,0,0,1739,1739,43,43,0,43,626,0,626,626,298,1313,83,1739,1739,1739
2624,1824,journal-issue,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,57,0,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,11,0,0,57,57,0,0,0,0,0,0,0,0,1,56,0,57,57,57
2625,1824,monograph,167,167,167,3,0,0,0,0,0,155,156,1,156,155,78,167,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,1,0,5,0,4,11,43,167,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0,0,0,0,155,0,161,155,74,0,0,0,0,0
2626,1823,book,55,55,55,0,0,0,0,0,0,38,38,0,38,38,8,55,0,41,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,55,0,0,0,41,41,0,0,41,41,0,0,41,41,55,55,0,0,0,0,38,0,38,38,8,0,0,0,0,0
2627,1823,book-chapter,2003,1900,1900,31,0,0,0,0,0,518,518,0,518,518,10,1900,0,1698,0,1698,0,1698,31,0,0,0,0,0,0,0,0,0,0,0,5,31,5,31,0,0,5,31,5,31,4,6,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,0,0,0,0,513,0,513,513,11,0,0,2003,0,2003
2628,1823,edited-book,22,20,15,0,0,0,0,0,0,12,12,0,12,12,0,20,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,0,0,20,20,0,0,20,20,22,22,0,0,0,0,13,0,13,13,0,0,0,0,0,0
2629,1823,journal-article,1352,1352,1352,94,157,37,37,33,157,930,930,1,930,930,204,1352,2,1352,1352,1352,1352,1352,27,0,142,142,32,32,32,32,33,33,142,142,203,205,203,205,1,1,203,205,203,205,23,48,464,405,0,0,0,0,0,0,0,0,0,373,0,0,1352,1352,67,34,0,34,727,0,727,727,210,888,105,1352,1352,1352
2630,1823,journal-issue,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,51,51,0,0,0,0,0,0,0,0,1,50,0,51,51,51
2631,1823,monograph,139,139,139,2,0,0,0,0,0,132,132,0,132,132,59,139,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,5,21,139,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,132,0,136,132,59,0,0,0,0,0
2632,1822,book,46,46,46,0,0,0,0,0,0,36,36,0,36,36,14,46,0,29,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,2,46,0,0,0,29,29,0,0,29,29,0,0,29,29,46,46,0,0,0,0,36,0,37,36,14,0,0,0,0,0
2633,1822,book-chapter,739,660,660,4,0,0,0,0,0,169,169,0,169,169,3,659,0,652,0,652,0,652,4,0,0,0,0,0,0,0,0,0,0,0,2,14,2,14,0,0,2,14,2,14,0,1,659,0,0,0,0,0,0,0,0,0,0,0,0,0,739,739,0,0,0,0,167,0,167,167,4,0,0,739,0,739
2634,1822,edited-book,5,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,5,5,0,0,0,0,3,0,3,3,1,0,0,0,0,0
2635,1822,journal-article,698,698,698,63,97,21,21,19,97,429,429,0,429,429,89,698,1,698,698,698,698,698,26,0,88,88,17,17,17,17,19,19,88,88,39,40,39,40,0,0,39,40,39,40,9,25,362,137,0,0,0,0,0,0,0,0,0,96,0,0,698,698,37,38,0,38,390,0,390,390,92,336,82,698,698,698
2636,1822,journal-issue,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,1,18,0,19,19,19
2637,1822,monograph,137,137,137,1,0,0,0,0,0,132,132,0,132,132,58,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,0,0,0,7,1,7,5,30,137,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,131,0,134,131,57,0,0,0,0,0
2638,1821,book,47,47,47,0,0,0,0,0,0,36,36,0,36,36,7,47,0,24,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,3,1,3,1,2,47,0,0,0,24,24,0,0,24,24,0,0,24,24,47,47,0,0,0,0,35,0,35,35,7,0,0,0,0,0
2639,1821,book-chapter,694,672,672,29,0,0,0,0,0,38,38,0,38,38,4,672,0,656,0,656,0,656,29,0,0,0,0,0,0,0,0,0,0,0,12,25,12,25,0,0,12,25,12,25,0,1,672,0,0,0,0,0,0,0,0,0,0,0,0,0,694,694,0,0,0,0,26,0,26,26,8,0,0,694,0,694
2640,1821,edited-book,7,6,6,0,0,0,0,0,0,6,6,0,6,6,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,6,6,0,0,6,6,7,7,0,0,0,0,7,0,7,7,1,0,0,0,0,0
2641,1821,journal-article,662,662,662,126,87,36,38,33,87,463,463,0,463,463,117,662,1,662,662,662,662,662,54,0,69,69,25,25,27,27,33,33,69,69,27,27,27,27,0,0,27,27,27,27,11,43,340,190,0,0,0,0,0,0,0,0,0,135,0,0,662,662,72,34,0,34,436,0,436,436,117,322,80,662,662,662
2642,1821,journal-issue,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13
2643,1821,monograph,138,138,138,1,0,0,0,0,0,131,132,0,132,131,74,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,0,7,0,6,15,45,138,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,131,0,134,131,61,0,0,0,0,0
2644,1820,book,46,46,46,0,0,0,0,0,0,43,43,0,43,43,9,46,0,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,46,0,0,0,21,21,0,0,21,21,0,0,21,21,46,46,0,0,0,0,43,0,43,43,8,0,0,0,0,0
2645,1820,book-chapter,593,560,560,24,0,0,0,0,0,126,126,0,126,126,4,560,0,544,0,544,0,544,24,0,0,0,0,0,0,0,0,0,0,0,1,37,1,37,0,0,1,37,1,37,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,593,593,0,0,0,0,125,0,125,125,4,0,0,593,0,593
2646,1820,edited-book,6,3,2,0,0,0,0,0,0,3,3,0,3,3,1,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,3,3,6,6,0,0,0,0,5,0,5,5,1,0,0,0,0,0
2647,1820,journal-article,487,487,487,44,67,19,19,16,67,310,310,0,310,310,48,487,3,487,487,487,487,487,19,0,59,59,17,17,17,17,16,16,59,59,21,21,21,21,0,0,21,21,21,21,9,21,278,108,0,0,0,0,0,0,0,0,0,70,0,0,487,487,25,25,0,25,289,0,289,289,45,209,91,487,487,487
2648,1820,journal-issue,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,1,12,0,12,12,12
2649,1820,monograph,136,136,136,2,0,0,0,0,0,127,128,0,128,127,57,136,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,3,0,3,9,32,136,0,0,0,1,1,1,1,1,1,1,1,1,1,136,136,0,0,0,0,127,0,131,127,52,0,0,0,0,0
2650,1819,book,33,33,33,0,0,0,0,0,0,27,27,0,27,27,2,33,0,15,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,33,0,0,0,15,15,0,0,15,15,0,0,15,15,33,33,0,0,0,0,27,0,27,27,3,0,0,0,0,0
2651,1819,book-chapter,556,533,533,15,0,0,0,0,0,42,42,0,42,42,2,533,0,524,0,524,0,524,15,0,0,0,0,0,0,0,0,0,0,0,17,22,17,22,0,0,17,22,17,22,1,1,533,0,0,0,0,0,0,0,0,0,0,0,0,0,556,556,0,0,0,0,25,0,25,25,1,0,0,556,0,556
2652,1819,edited-book,9,7,6,0,0,0,0,0,0,6,6,0,6,6,1,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7,0,0,7,7,0,0,7,7,9,9,0,0,0,0,8,0,8,8,1,0,0,0,0,0
2653,1819,journal-article,455,455,455,48,61,18,18,16,61,294,294,0,294,294,78,455,6,455,455,455,455,455,23,0,54,54,14,14,14,14,16,16,54,54,22,22,22,22,0,0,22,22,22,22,7,29,252,115,0,0,0,0,0,0,0,0,0,47,0,0,455,455,25,30,0,30,272,0,272,272,76,203,93,455,455,455
2654,1819,journal-issue,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13
2655,1819,monograph,94,94,94,2,0,0,0,0,0,87,87,0,87,87,39,94,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,4,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,85,0,90,85,37,0,0,0,0,0
2656,1818,book,31,31,31,0,0,0,0,0,0,25,25,0,25,25,5,31,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,14,14,0,0,14,14,0,0,14,14,31,31,0,0,0,0,25,0,25,25,9,0,0,0,0,0
2657,1818,book-chapter,792,765,765,16,0,0,0,0,0,61,61,0,61,61,6,765,0,745,0,745,0,745,16,0,0,0,0,0,0,0,0,0,0,0,1,20,1,20,0,0,1,20,1,20,0,3,765,0,0,0,0,0,0,0,0,0,0,0,0,0,792,792,0,0,0,0,60,0,60,60,9,0,0,792,0,792
2658,1818,edited-book,7,4,4,0,0,0,0,0,0,3,3,0,3,3,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,4,4,0,0,4,4,7,7,0,0,0,0,5,0,5,5,0,0,0,0,0,0
2659,1818,journal-article,536,536,536,76,58,26,26,21,58,330,330,0,330,330,106,536,3,536,535,536,535,536,23,0,52,52,20,20,20,20,21,21,52,52,29,29,29,29,0,0,29,29,29,29,9,35,239,191,0,0,0,0,0,0,0,0,0,54,0,0,536,536,53,16,0,16,301,0,301,301,108,297,73,536,535,536
2660,1818,journal-issue,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13
2661,1818,monograph,109,109,109,1,0,0,0,0,0,102,103,0,103,102,45,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,3,0,3,2,18,109,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,102,0,107,102,44,0,0,0,0,0
2662,1817,book,37,37,37,2,0,0,0,0,0,26,26,0,26,26,5,37,0,22,0,22,0,22,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,37,0,0,0,22,22,0,0,22,22,0,0,22,22,37,37,0,0,0,0,25,0,25,25,7,0,0,0,0,0
2663,1817,book-chapter,552,528,528,33,0,0,0,0,0,94,94,0,94,94,7,528,0,503,0,503,0,503,33,0,0,0,0,0,0,0,0,0,0,0,6,49,6,49,0,0,6,49,6,49,2,3,528,0,0,0,0,0,0,0,0,0,0,0,0,0,552,552,0,0,0,0,88,0,88,88,6,0,0,552,0,552
2664,1817,edited-book,9,6,6,0,0,0,0,0,0,3,3,0,3,3,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,6,6,0,0,6,6,9,9,0,0,0,0,5,0,5,5,0,0,0,0,0,0
2665,1817,journal-article,580,580,580,123,54,17,17,10,54,347,347,0,347,347,98,580,1,580,580,580,580,580,48,0,42,42,11,11,11,11,10,10,42,42,34,34,34,34,0,0,34,34,34,34,16,30,268,207,0,0,0,0,0,0,0,0,0,33,0,0,580,580,75,27,0,27,313,0,313,313,89,312,56,580,580,580
